C.Wt%,0.249,,eq.strain,eq.stress.MPa,,eq.stress.MPa,theta,,eq.stress.MPa,d.theta/d.stress,d.theta/d.stress(normalised),,eq.stress.MPa,relative.austenite.fraction
,,,0.077136952,693.4790869,,696.9786897,2206.516367,,699.2966456,2.318644626,0.007728815,,,
,,,0.077451662,693.9814057,,697.7033302,2203.851796,,700.0495653,1.862449659,0.006208166,,,
,,,0.077766272,694.8082394,,698.3745599,2147.28921,,700.7906553,3.578425701,0.011928086,,,
,,,0.078385951,696.2822774,,699.0304157,2105.140317,,701.556298,0.250228074,0.000834094,,,
,,,0.078709512,697.1166425,,700.3075809,2136.074928,,702.3810273,1.625163285,0.005417211,,,
,,,0.079032967,697.6534931,,700.9918138,2189.265309,,703.2091373,0.549594614,0.001831982,,,
,,,0.079347081,698.291484,,701.672409,2241.627246,,703.9647495,6.977399053,0.023257997,,,
,,,0.079670331,699.0597284,,702.3570983,2194.819681,,704.7124214,0.640326059,0.00213442,,,
,,,0.080288831,700.333335,,703.0670597,2224.716123,,705.4681703,1.04866038,0.003495535,,,
,,,0.080602551,701.0261793,,703.7596459,2224.96336,,706.2118931,4.831576085,0.016105254,,,
,,,0.080916172,701.6117636,,704.4571099,2218.863417,,707.021446,0.55543299,0.001851443,,,
,,,0.081211255,702.2949073,,705.8196342,2109.594349,,707.8353859,0.375710642,0.001252369,,,
,,,0.081524686,703.0585548,,706.478557,2058.97701,,708.6388932,2.122203313,0.007074011,,,
,,,0.081828804,703.7864527,,707.1087499,2060.334621,,709.398489,0.972151384,0.003240505,,,
,,,0.08213283,704.5442774,,707.7510418,2074.794273,,710.1356216,5.378596716,0.017928656,,,
,,,0.082768221,705.7140473,,708.3998805,2106.979398,,710.8640353,11.62764797,0.038758827,,,
,,,0.083090367,706.5127184,,709.0345621,2117.651267,,711.6013302,11.39201964,0.037973399,,,
,,,0.083412408,707.1338452,,710.3735836,2194.282965,,712.4098744,3.572775679,0.011909252,,,
,,,0.083734347,707.7552255,,711.0965773,2158.397776,,713.2269708,2.031251871,0.00677084,,,
,,,0.084046988,708.4135042,,711.7648614,2138.475951,,713.9358018,9.377588151,0.031258627,,,
,,,0.084359531,708.9884121,,712.4524648,2139.408998,,714.6326704,3.929083429,0.013096945,,,
,,,0.084965953,710.3445312,,713.1237598,2106.038356,,715.3283248,3.439555371,0.011465185,,,
,,,0.085278209,711.1119115,,713.7973772,2035.457513,,716.1055397,3.037194129,0.01012398,,,
,,,0.085581188,711.7758438,,714.4181155,1997.952361,,716.8946812,1.672692446,0.005575641,,,
,,,0.085902429,712.5504089,,715.6121086,1971.265319,,717.6792838,0.297326294,0.000991088,,,
,,,0.086223567,713.1469116,,716.2212339,2052.815507,,718.4513888,3.049180131,0.010163934,,,
,,,0.086544601,713.6895685,,716.8401465,2103.896429,,719.1502854,15.37708921,0.051256964,,,
,,,0.086856365,714.39088,,717.4593593,2092.384291,,719.8442127,8.341766481,0.027805888,,,
,,,0.087470438,715.6904023,,718.1143987,2091.612605,,720.5717951,1.452399808,0.004841333,,,
,,,0.087791073,716.3422795,,719.4501413,2091.594513,,721.3528088,1.720757204,0.005735857,,,
,,,0.088093292,716.7240097,,720.1453465,2066.758322,,722.1296101,1.31693154,0.004389772,,,
,,,0.088386265,717.383729,,720.7875691,2030.403428,,722.8097064,3.212294987,0.01070765,,,
,,,0.088688303,718.0367333,,721.4127146,1991.089889,,723.4913128,5.663180967,0.01887727,,,
,,,0.089301253,719.5453438,,721.9964194,1920.317043,,724.2032221,7.084564253,0.023615214,,,
,,,0.089612159,720.2491847,,722.5825257,1919.985338,,724.9173896,5.176657387,0.017255525,,,
,,,0.089932108,720.7509917,,723.2026078,1968.879603,,725.6754084,1.756019076,0.005853397,,,
,,,0.090251954,721.3398248,,724.4420158,2047.055432,,726.4377909,1.508141963,0.00502714,,,
,,,0.090571698,721.9804722,,725.0548532,2076.339109,,727.1956553,3.357184871,0.011190616,,,
,,,0.090882209,722.5876248,,725.7346502,2032.208231,,727.8885389,2.183033599,0.007276779,,,
,,,0.091201752,723.2722515,,726.3752084,2021.561993,,728.5839467,5.032992726,0.016776642,,,
,,,0.091831409,724.4128528,,727.0792212,2049.964129,,729.2724917,2.590721714,0.008635739,,,
,,,0.092132409,725.0279444,,727.7075032,2012.704786,,729.9487757,0.817427941,0.00272476,,,
,,,0.092442435,725.6662112,,728.8878687,1936.506245,,730.6941098,1.226839502,0.004089465,,,
,,,0.092752366,726.3836415,,729.4742544,1912.68966,,731.4419932,1.763462134,0.005878207,,,
,,,0.093080423,727.158176,,730.0610496,1911.02697,,732.1321805,0.685793436,0.002285978,,,
,,,0.093390156,727.7673324,,730.6440271,1955.992945,,732.8155306,4.610569879,0.015368566,,,
,,,0.094000231,728.802641,,731.2615958,1996.335747,,733.4756303,10.15965231,0.033865508,,,
,,,0.094318779,729.4490673,,731.9132551,1994.52818,,734.156468,6.414474449,0.021381581,,,
,,,0.094637226,730.0930313,,732.531841,1997.009963,,734.8915509,4.618380128,0.0153946,,,
,,,0.094946477,730.6488047,,733.8133377,1928.431048,,735.6375577,3.346937475,0.011156458,,,
,,,0.095255633,731.2866148,,734.4201576,1912.649438,,736.3713407,5.814954507,0.019383182,,,
,,,0.095573781,731.8631161,,735.0329616,1904.815421,,737.0235277,2.572836969,0.008576123,,,
,,,0.095873657,732.4701978,,735.5989253,1891.938462,,737.663833,1.427012725,0.004756709,,,
,,,0.09650038,733.866183,,736.1416843,1833.229485,,738.3336357,2.647879188,0.008826264,,,
,,,0.096818133,734.4982831,,736.7222854,1847.624678,,739.0131358,0.176022778,0.000586743,,,
,,,0.097144859,735.0143264,,737.9138887,1884.899849,,739.7524353,1.329477639,0.004431592,,,
,,,0.097453336,735.5992183,,738.5040359,1937.287194,,740.4692003,5.150572355,0.017168575,,,
,,,0.097761718,736.0339282,,739.1222663,1996.310178,,741.1246598,9.953332983,0.033177777,,,
,,,0.09807907,736.7763444,,739.7704853,1934.430535,,741.7769052,0.391292505,0.001304308,,,
,,,0.098704413,737.9023606,,740.3803139,1935.615678,,742.4385252,5.126541791,0.017088473,,,
,,,0.099021466,738.5771777,,740.9793762,1912.731943,,743.150615,2.427747524,0.008092492,,,
,,,0.099338419,739.0742448,,741.5663554,1913.738678,,743.8675005,2.381886354,0.007939621,,,
,,,0.099655272,739.7358655,,742.7427169,1842.593328,,744.5591929,1.292241512,0.004307472,,,
,,,0.099953926,740.2610309,,743.3006447,1841.472369,,745.2672166,1.229725718,0.004099086,,,
,,,0.100261538,741.0425505,,743.8383732,1814.684085,,745.9265575,1.060497231,0.003534991,,,
,,,0.100569055,741.7147193,,744.3945493,1814.145265,,746.5815417,1.53905645,0.005130188,,,
,,,0.101210918,742.6876241,,744.9855683,1888.291337,,747.2962177,3.805457669,0.012684859,,,
,,,0.101527178,743.2272292,,746.1395876,1932.42319,,747.996318,1.11127452,0.003704248,,,
,,,0.101834306,743.8014959,,746.7559743,1917.255517,,748.6997446,0.920730703,0.003069102,,,
,,,0.10214134,744.4473867,,747.372233,1881.312414,,749.3333857,8.928185179,0.029760617,,,
,,,0.102457305,745.028825,,747.9776785,1862.374768,,749.9687927,9.934613506,0.033115378,,,
,,,0.103061876,746.1446735,,748.5637203,1865.380394,,750.6036771,9.529098155,0.031763661,,,
,,,0.103377551,746.713,,749.1479113,1836.823676,,751.2828737,3.930797132,0.013102657,,,
,,,0.103693126,747.2677822,,750.2602762,1768.45639,,751.9779584,1.053674068,0.003512247,,,
,,,0.104008602,748.0869323,,750.7736423,1757.99736,,752.6622494,0.237232125,0.000790774,,,
,,,0.104314969,748.6216929,,751.3237794,1791.221496,,753.2899396,6.435410318,0.021451368,,,
,,,0.104630249,749.1220864,,751.8550747,1836.380538,,753.9347361,11.2433092,0.037477697,,,
,,,0.105260511,750.2335805,,752.4437982,1844.764851,,754.5659556,13.66568277,0.045552276,,,
,,,0.105575493,750.7482889,,753.0282489,1866.53354,,755.2111802,11.02968378,0.036765613,,,
,,,0.105890375,751.3596647,,754.1871177,1888.423815,,755.901833,5.113346781,0.017044489,,,
,,,0.106187174,751.8474431,,754.7831212,1874.710865,,756.587333,1.2510208,0.004170069,,,
,,,0.106501864,752.4316636,,755.3401476,1868.197028,,757.2042609,5.426282819,0.018087609,,,
,,,0.106807468,752.9817411,,755.934488,1832.001285,,757.806508,9.301014879,0.031003383,,,
,,,0.107427378,754.1997021,,756.505103,1790.847466,,758.435374,9.036566917,0.03012189,,,
,,,0.1077327,754.8774551,,757.0491344,1758.391399,,759.1210297,3.778947583,0.012596492,,,
,,,0.108028952,755.2807059,,757.6050692,1764.324974,,759.7900219,0.266984317,0.000889948,,,
,,,0.108343063,755.8827923,,758.666526,1750.033976,,760.4731037,1.775651866,0.00591884,,,
,,,0.108657076,756.5514571,,759.1952099,1760.500695,,761.1394892,2.948365045,0.009827883,,,
,,,0.10897099,757.0406402,,759.7564076,1773.886452,,761.7663248,4.365049997,0.014550167,,,
,,,0.109284806,757.6544644,,760.3104604,1787.708024,,762.3887369,3.434487352,0.011448291,,,
,,,0.109912141,758.6475387,,760.9119054,1817.327181,,763.0021258,4.812658114,0.016042194,,,
,,,0.110225662,759.1512415,,762.0374553,1805.143722,,763.6688706,2.145798943,0.007152663,,,
,,,0.110539084,759.7520528,,762.6030856,1773.743916,,764.3304672,0.840434997,0.00280145,,,
,,,0.110852408,760.2976788,,763.1579576,1745.065011,,764.9370079,5.53E+00,0.018445482,,,
,,,0.111165633,760.9405,,763.6920788,1714.999964,,765.5406607,5.573367309,0.018577891,,,
,,,0.111782848,762.053694,,764.2343698,1705.045729,,766.1272298,5.384808141,0.01794936,,,
,,,0.112095783,762.5723863,,764.7515403,1707.303212,,766.7390134,3.36458874,0.011215296,,,
,,,0.112408619,763.188377,,765.2733486,1697.412901,,767.3877712,8.248081314,0.027493604,,,
,,,0.112721358,763.651934,,766.3564671,1709.175673,,768.0444684,2.544391971,0.008481307,,,
,,,0.11304293,764.2890586,,766.8909242,1730.401826,,768.6951906,2.714285739,0.009047619,,,
,,,0.113355471,764.7529509,,767.4524281,1724.090562,,769.2914778,1.041351739,0.003471172,,,
,,,0.113667913,765.2725527,,767.9957933,1722.68241,,769.8856798,1.128106798,0.003760356,,,
,,,0.114292506,766.2983814,,768.5484525,1718.736473,,770.4731506,0.895774836,0.002985916,,,
,,,0.114613574,766.8948696,,769.0968425,1689.567537,,771.0732156,1.863920399,0.006213068,,,
,,,0.114925624,767.5125605,,770.1236971,1685.407455,,771.7201952,6.116231646,0.020387439,,,
,,,0.115237577,768.0052611,,770.6480946,1712.528282,,772.3594097,3.935856235,0.013119521,,,
,,,0.115549432,768.4674992,,771.1771906,1749.289256,,772.9520762,6.796339377,0.022654465,,,
,,,0.115879002,769.1579862,,771.7008336,1700.408328,,773.5383988,1.169284437,0.003897615,,,
,,,0.116502216,770.1278797,,772.2503267,1731.057518,,774.1349862,2.164055653,0.007213519,,,
,,,0.116813677,770.6632252,,772.7746333,1737.512985,,774.7177656,4.461490215,0.014871634,,,
,,,0.117125041,771.129053,,773.3280601,1735.453983,,775.2898768,4.787004624,0.015956682,,,
,,,0.117418525,771.664966,,774.3936202,1684.661285,,775.9305183,0.929602376,0.003098675,,,
,,,0.117729701,772.2426871,,774.9108675,1646.068643,,776.5597472,4.011778892,0.013372596,,,
,,,0.118031894,772.7997976,,775.4151739,1614.077613,,777.166859,2.56602679,0.008553423,,,
,,,0.118342879,773.4058462,,775.9229493,1634.986006,,777.7461791,2.479193262,0.008263978,,,
,,,0.118973438,774.290316,,776.4517382,1660.878465,,778.3241454,11.29447719,0.037648257,,,
,,,0.119284131,774.9109164,,776.9328133,1660.661366,,778.9007554,13.83810283,0.046127009,,,
,,,0.119594727,775.4618788,,777.4650341,1674.246249,,779.5351447,2.064147895,0.006880493,,,
,,,0.119922967,775.9401282,,778.5449617,1719.842421,,780.1829485,0.462706379,0.001542355,,,
,,,0.120242232,776.4983399,,779.0823142,1700.904875,,780.8166001,0.325312778,0.001084376,,,
,,,0.12055253,776.9099798,,779.6385773,1704.05848,,781.3797983,0.590715085,0.00196905,,,
,,,0.120862733,777.3916882,,780.1644329,1693.502839,,781.9423856,3.44170906,0.011472364,,,
,,,0.12148285,778.5655712,,780.6786113,1639.083712,,782.4966177,9.072670477,0.030242235,,,
,,,0.12178391,779.0689064,,781.1741488,1609.763407,,783.0689338,9.02062018,0.030068734,,,
,,,0.122102582,779.7543217,,782.1661426,1576.88926,,783.6952525,3.828551057,0.012761837,,,
,,,0.122412304,780.1247973,,782.6752,1606.743999,,784.3251749,3.146434672,0.010488116,,,
,,,0.12272193,780.6635756,,783.1616589,1623.874663,,784.8927432,7.736099531,0.025786998,,,
,,,0.123031461,781.1296188,,783.6669168,1630.158539,,785.4519104,4.907809581,0.016359365,,,
,,,0.123667908,782.2078431,,784.166812,1620.766502,,786.0295037,0.361826791,0.001206089,,,
,,,0.12398598,782.7402143,,784.7099101,1638.521709,,786.6475917,2.795266709,0.009317556,,,
,,,0.124295119,783.0945527,,785.2608247,1662.807089,,787.2674419,1.387324588,0.004624415,,,
,,,0.124604163,783.6343545,,786.2961613,1612.575763,,787.8765863,2.636413113,0.008788044,,,
,,,0.124913112,784.1321922,,786.818668,1585.764176,,788.4961142,3.424089776,0.011413633,,,
,,,0.125239611,784.742411,,787.3068468,1565.448002,,789.0581171,0.092564513,0.000308548,,,
,,,0.125557183,785.2756422,,787.7801051,1560.830677,,789.619525,0.737752301,0.002459174,,,
,,,0.126192025,786.3004439,,788.2488798,1566.740692,,790.1709302,6.258520939,0.020861736,,,
,,,0.126518107,786.7989204,,789.2334561,1619.980739,,790.777311,0.981766535,0.003272555,,,
,,,0.126835274,787.3159572,,789.7337699,1633.747945,,791.3749518,2.781597607,0.009271992,,,
,,,0.127143534,787.7727192,,790.2515848,1626.85987,,791.9348459,4.66E+00,0.015527276,,,
,,,0.127460502,788.2928929,,790.7986655,1603.124409,,792.471374,9.887520235,0.032958401,,,
,,,0.12808534,789.1971457,,791.3358359,1611.550871,,793.0245467,6.604714535,0.022015715,,,
,,,0.128393215,789.7108447,,791.8267116,1582.880166,,793.5556333,3.952907903,0.01317636,,,
,,,0.128700995,790.2247102,,792.3061674,1537.006764,,794.1520851,1.86341573,0.006211386,,,
,,,0.12902626,790.8513937,,793.235618,1515.235779,,794.7565686,0.734245992,0.002447487,,,
,,,0.129342632,791.3584696,,793.6935499,1524.284759,,795.3638795,0.221951712,0.000739839,,,
,,,0.129658904,791.8515918,,794.1686285,1558.039619,,795.9173256,9.62560374,0.032085346,,,
,,,0.129966295,792.2786038,,794.623769,1588.275449,,796.4606738,13.27200133,0.044240004,,,
,,,0.130607121,793.230147,,795.165598,1608.461676,,796.9986881,11.94742755,0.039824759,,,
,,,0.130914221,793.6716596,,795.6811587,1623.738078,,797.5553804,4.299126698,0.014330422,,,
,,,0.131229996,794.2361928,,796.7131168,1574.473948,,798.1422113,3.262538683,0.010875129,,,
,,,0.13151937,794.5395977,,797.258268,1541.624944,,798.735802,5.775581994,0.01925194,,,
,,,0.131852484,795.203264,,797.7252153,1506.675774,,799.2632942,13.98936048,0.046631202,,,
,,,0.132159202,795.6311737,,798.1849399,1508.691782,,799.7720516,8.013340452,0.026711135,,,
,,,0.132781111,796.7265351,,798.6241853,1468.884429,,800.2975227,7.228480599,0.024094935,,,
,,,0.133113805,797.2919438,,799.0837089,1466.619565,,800.8893995,0.245707408,0.000819025,,,
,,,0.133428887,797.7444022,,799.5479781,1480.89714,,801.4829847,1.939039078,0.006463464,,,
,,,0.13374387,798.2111613,,800.4657006,1528.442068,,802.0767853,4.766564989,0.01588855,,,
,,,0.134058754,798.5617933,,800.9665458,1570.058927,,802.6596641,7.825529563,0.026085099,,,
,,,0.134382281,799.0783218,,801.4527767,1560.747705,,803.194697,5.88583557,0.019619452,,,
,,,0.134688223,799.5498287,,801.9464575,1566.318969,,803.7259474,0.246749931,0.0008225,,,
,,,0.135299828,800.4847416,,802.4770246,1562.252751,,804.2525895,6.380034493,0.021266782,,,
,,,0.135622954,800.9734904,,803.4587964,1520.152969,,804.8489345,1.255916404,0.004186388,,,
,,,0.135928517,801.4739649,,803.9367253,1497.212611,,805.4285591,0.073738465,0.000245795,,,
,,,0.136242714,801.8707606,,804.3954503,1479.53914,,805.9484399,0.751860635,0.002506202,,,
,,,0.136565535,802.473642,,804.8380227,1478.714853,,806.4790478,2.087481761,0.006958273,,,
,,,0.137193429,803.5380518,,805.2893127,1458.483499,,807.0098026,3.944346708,0.013147822,,,
,,,0.137507229,803.9040601,,805.7545414,1494.076362,,807.5913575,1.557432013,0.00519144,,,
,,,0.137812217,804.4225279,,806.2391011,1504.233649,,808.1680129,0.996694038,0.003322313,,,
,,,0.138134532,804.7957377,,807.2142766,1549.056942,,808.7416527,3.097774391,0.010325915,,,
,,,0.138456743,805.3000372,,807.7152391,1524.833396,,809.3134011,0.305507044,0.001018357,,,
,,,0.138770146,805.7547445,,808.2001623,1512.883377,,809.8130227,8.386327788,0.027954426,,,
,,,0.139092153,806.2137439,,808.6907811,1495.151715,,810.3226387,6.601672098,0.022005574,,,
,,,0.139718463,807.2378652,,809.1632805,1467.136893,,810.8284328,6.999708361,0.023332361,,,
,,,0.140031471,807.6902635,,810.0540831,1409.757019,,811.3967674,2.123377561,0.007077925,,,
,,,0.140344381,808.2169794,,810.4841672,1414.534164,,811.9533329,5.234158415,0.017447195,,,
,,,0.140665882,808.679531,,810.915271,1433.271985,,812.4585571,1.446222671,0.004820742,,,
,,,0.140987278,809.1993208,,811.3486264,1461.794728,,812.9666432,5.700315322,0.019001051,,,
,,,0.141603724,810.0297319,,811.8009137,1475.108618,,813.4697617,8.872942485,0.029576475,,,
,,,0.141924819,810.4899358,,812.2842706,1484.381188,,813.982551,5.225973962,0.017419913,,,
,,,0.142237137,810.9175032,,812.7781408,1496.873072,,814.5518874,3.959866115,0.013199554,,,
,,,0.142549358,811.3594789,,813.7227635,1451.562476,,815.1158179,2.190805012,0.007302683,,,
,,,0.142852813,811.7344598,,814.2002598,1440.684709,,815.6815137,0.686423497,0.002288078,,,
,,,0.143164842,812.2768075,,814.6250561,1432.351487,,816.1710957,2.811760899,0.009372536,,,
,,,0.143485436,812.7691265,,815.0580473,1426.643003,,816.6735706,2.055980817,0.006853269,,,
,,,0.144109002,813.7945421,,815.4708287,1409.751351,,817.1913141,5.574448701,0.018581496,,,
,,,0.144437949,814.2084103,,815.9634654,1436.60595,,817.7497764,8.043648503,0.026812162,,,
,,,0.144749484,814.5767502,,816.8756639,1453.567291,,818.3187427,0.071749166,0.000239164,,,
,,,0.145060921,815.0627107,,817.3356144,1463.763089,,818.8699797,1.958454987,0.006528183,,,
,,,0.145372262,815.4455698,,817.8136435,1459.382878,,819.3740098,10.34890875,0.034496362,,,
,,,0.145700794,815.9745826,,818.2616187,1450.365516,,819.8578797,13.02410345,0.043413678,,,
,,,0.14632298,816.8584868,,818.7486835,1439.452371,,820.326676,13.86708559,0.046223619,,,
,,,0.146642564,817.3521822,,819.2029604,1420.734073,,820.870636,7.306409097,0.024354697,,,
,,,0.146962046,817.8603889,,820.0971282,1364.354919,,821.4331852,3.819436238,0.012731454,,,
,,,0.147272796,818.2007799,,820.5482301,1320.30576,,821.985007,4.608617942,0.01536206,,,
,,,0.147600704,818.7306841,,820.9388217,1340.314445,,822.4864558,10.90286888,0.036342896,,,
,,,0.14791988,819.2364421,,821.3233579,1378.022818,,822.9688001,24.44643639,0.081488121,,,
,,,0.148549307,820.0888713,,821.7251893,1385.163271,,823.4775565,17.2841071,0.05761369,,,
,,,0.148868181,820.5662666,,822.1992871,1415.404796,,823.9740793,9.250278739,0.030834262,,,
,,,0.149195566,820.935715,,823.1496079,1448.777065,,824.5338496,0.250321963,0.000834407,,,
,,,0.149505623,821.3947581,,823.6496286,1456.180025,,825.0813824,0.232551681,0.000775172,,,
,,,0.149815583,821.7070114,,824.1427025,1437.226501,,825.5727283,3.875338713,0.012917796,,,
,,,0.150142658,822.0795556,,824.6082258,1426.858563,,826.0407049,7.28417662,0.024280589,,,
,,,0.150762088,823.0964198,,825.0407444,1349.946584,,826.5200459,19.26062439,0.064202081,,,
,,,0.151097452,823.7936272,,825.440178,1289.756475,,827.021547,14.01789467,0.046726316,,,
,,,0.151415514,824.2028381,,825.8408811,1305.907209,,827.5695324,3.818391477,0.012727972,,,
,,,0.151742067,824.6019102,,826.6832234,1361.912825,,828.0977573,8.081894795,0.026939649,,,
,,,0.152059924,824.9073653,,827.104475,1435.533671,,828.6401098,13.20980758,0.044032692,,,
,,,0.152386267,825.5145231,,827.5719603,1402.624826,,829.1217897,17.60305095,0.058676836,,,
,,,0.152703919,825.863463,,828.0286584,1416.527094,,829.6304286,3.851517735,0.012838392,,,
,,,0.1533475,826.7449438,,828.5066671,1447.508688,,830.1276161,2.91946818,0.009731561,,,
,,,0.153664848,827.0073507,,829.0029238,1462.621259,,830.5991453,5.418556881,0.018061856,,,
,,,0.153982094,827.5185336,,829.8894664,1371.060546,,831.1097399,3.39859013,0.011328634,,,
,,,0.15429067,828.0054162,,830.3131186,1349.686514,,831.6116298,11.70131782,0.039004393,,,
,,,0.154607718,828.5169071,,830.7179665,1296.588376,,832.0981935,18.95153672,0.063171789,,,
,,,0.154924666,829.1154199,,831.1107367,1273.936819,,832.5743604,14.59557667,0.048651922,,,
,,,0.155566819,829.8392342,,831.5324548,1305.022106,,833.0433734,4.495173304,0.014983911,,,
,,,0.15589202,830.2685473,,831.9162923,1319.099197,,833.5767723,6.809726819,0.022699089,,,
,,,0.156200007,830.7446354,,832.3205431,1321.002234,,834.0995113,1.916592345,0.006388641,,,
,,,0.156516451,831.0800628,,833.1895909,1370.045963,,834.6186309,0.420182638,0.001400609,,,
,,,0.156841342,831.585101,,833.6413918,1365.314935,,835.14993,4.191986173,0.013973287,,,
,,,0.157157583,831.9932208,,834.0887002,1376.372488,,835.6186551,8.746029151,0.029153431,,,
,,,0.157465181,832.2491793,,834.5728223,1384.796448,,836.0851134,4.529267116,0.015097557,,,
,,,0.158097168,833.1122583,,835.0204354,1363.029443,,836.5311847,10.39128189,0.034637606,,,
,,,0.158421547,833.6324289,,835.8781545,1252.618281,,837.0623622,0.210194759,0.000700649,,,
,,,0.158737288,834.2183078,,836.2468032,1241.312732,,837.5868515,4.094346371,0.013647821,,,
,,,0.159069989,834.554049,,836.653174,1251.223401,,838.0547311,2.050737266,0.006835791,,,
,,,0.159385526,834.9657523,,837.0152135,1307.700202,,838.5178118,17.00827367,0.056694246,,,
,,,0.160041864,835.8806535,,837.4125263,1297.093399,,838.9887737,15.27100707,0.050903357,,,
,,,0.160357094,836.2897522,,837.8390282,1327.53622,,839.4674383,7.132432007,0.023774773,,,
,,,0.160680741,836.665297,,838.2892539,1362.176173,,840.0018415,4.206485149,0.014021617,,,
,,,0.16099577,837.030871,,839.2287787,1359.130296,,840.5230377,7.343005874,0.024476686,,,
,,,0.16131921,837.3307846,,839.6767784,1347.007479,,841.0560543,11.59401781,0.038646726,,,
,,,0.161634038,837.8305533,,840.0921548,1327.54686,,841.5057892,0.758840068,0.002529467,,,
,,,0.161940262,838.2329493,,840.523774,1299.422244,,841.9851702,1.160378271,0.003867928,,,
,,,0.162603426,839.3346463,,840.8927141,1260.711187,,842.4602439,2.978654686,0.009928849,,,
,,,0.16291785,839.686156,,841.3115146,1282.26174,,842.9381932,5.481840718,0.018272802,,,
,,,0.163240669,840.0915704,,842.124331,1348.864095,,843.4439938,4.415640419,0.014718801,,,
,,,0.163571875,840.4574784,,842.5809451,1366.268632,,843.9523789,3.422237643,0.011407459,,,
,,,0.163894483,840.903954,,843.0025649,1359.849127,,844.4149414,0.832972079,0.002776574,,,
,,,0.164216987,841.3388528,,843.4541009,1320.639621,,844.8836059,9.260109144,0.03086703,,,
,,,0.164853203,842.1404134,,843.9113522,1331.669995,,845.333309,12.63748341,0.042124945,,,
,,,0.165183875,842.5213185,,844.3485918,1310.966067,,845.7871476,10.08712206,0.03362374,,,
,,,0.165489014,843.0300991,,844.7395015,1265.294217,,846.2191465,13.37305211,0.04457684,,,
,,,0.165802533,843.3822599,,845.543829,1223.693837,,846.7201273,5.802317921,0.01934106,,,
,,,0.166132891,844.0005851,,845.8960234,1207.038717,,847.2126722,10.01321267,0.033377376,,,
,,,0.166463141,844.3672342,,846.2880716,1219.087661,,847.6784016,2.138773404,0.007129245,,,
,,,0.166784818,844.7590219,,846.6912404,1261.152651,,848.1352388,10.22304094,0.034076803,,,
,,,0.167436319,845.4561595,,847.0998637,1273.014989,,848.5929629,12.85073585,0.042835786,,,
,,,0.167749228,845.9143188,,847.5035976,1268.076405,,849.0431254,6.25328508,0.020844284,,,
,,,0.168070491,846.3034753,,847.9241483,1280.206902,,849.5419498,0.209897352,0.000699658,,,
,,,0.168408552,846.7392991,,848.7829484,1278.452835,,850.0419966,2.346031379,0.007820105,,,
